session,vote_number,vote_question_text,member_full,vote_cast,vote_id,numerical_vote
2,78,On Passage of the Bill H.R. 3370,Blumenthal (D-CT),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Blunt (R-MO),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Booker (D-NJ),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Boozman (R-AR),Nay,2:78,1
2,78,On Passage of the Bill H.R. 3370,Boxer (D-CA),Not Voting,2:78,0
2,78,On Passage of the Bill H.R. 3370,Brown (D-OH),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Burr (R-NC),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Cantwell (D-WA),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Cardin (D-MD),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Carper (D-DE),Nay,2:78,1
2,78,On Passage of the Bill H.R. 3370,Casey (D-PA),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Chambliss (R-GA),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Coats (R-IN),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Coburn (R-OK),Nay,2:78,1
2,78,On Passage of the Bill H.R. 3370,Cochran (R-MS),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Collins (R-ME),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Coons (D-DE),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Corker (R-TN),Nay,2:78,1
2,78,On Passage of the Bill H.R. 3370,Cornyn (R-TX),Nay,2:78,1
2,78,On Passage of the Bill H.R. 3370,Crapo (R-ID),Nay,2:78,1
2,78,On Passage of the Bill H.R. 3370,Cruz (R-TX),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Donnelly (D-IN),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Durbin (D-IL),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Enzi (R-WY),Nay,2:78,1
2,78,On Passage of the Bill H.R. 3370,Feinstein (D-CA),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Fischer (R-NE),Nay,2:78,1
2,78,On Passage of the Bill H.R. 3370,Flake (R-AZ),Nay,2:78,1
2,78,On Passage of the Bill H.R. 3370,Franken (D-MN),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Gillibrand (D-NY),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Graham (R-SC),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Grassley (R-IA),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Hagan (D-NC),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Harkin (D-IA),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Hatch (R-UT),Nay,2:78,1
2,78,On Passage of the Bill H.R. 3370,Heinrich (D-NM),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Heitkamp (D-ND),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Heller (R-NV),Not Voting,2:78,0
2,78,On Passage of the Bill H.R. 3370,Hirono (D-HI),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Hoeven (R-ND),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Inhofe (R-OK),Not Voting,2:78,0
2,78,On Passage of the Bill H.R. 3370,Isakson (R-GA),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Johanns (R-NE),Nay,2:78,1
2,78,On Passage of the Bill H.R. 3370,Johnson (D-SD),Nay,2:78,1
2,78,On Passage of the Bill H.R. 3370,Johnson (R-WI),Nay,2:78,1
2,78,On Passage of the Bill H.R. 3370,Kaine (D-VA),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,King (I-ME),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Kirk (R-IL),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Klobuchar (D-MN),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Landrieu (D-LA),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Leahy (D-VT),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Lee (R-UT),Nay,2:78,1
2,78,On Passage of the Bill H.R. 3370,Levin (D-MI),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Manchin (D-WV),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Markey (D-MA),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,McCain (R-AZ),Nay,2:78,1
2,78,On Passage of the Bill H.R. 3370,McCaskill (D-MO),Not Voting,2:78,0
2,78,On Passage of the Bill H.R. 3370,McConnell (R-KY),Nay,2:78,1
2,78,On Passage of the Bill H.R. 3370,Menendez (D-NJ),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Merkley (D-OR),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Mikulski (D-MD),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Moran (R-KS),Not Voting,2:78,0
2,78,On Passage of the Bill H.R. 3370,Murkowski (R-AK),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Murphy (D-CT),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Murray (D-WA),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Nelson (D-FL),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Paul (R-KY),Not Voting,2:78,0
2,78,On Passage of the Bill H.R. 3370,Portman (R-OH),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Pryor (D-AR),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Reed (D-RI),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Reid (D-NV),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Risch (R-ID),Nay,2:78,1
2,78,On Passage of the Bill H.R. 3370,Roberts (R-KS),Nay,2:78,1
2,78,On Passage of the Bill H.R. 3370,Rockefeller (D-WV),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Rubio (R-FL),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Sanders (I-VT),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Schatz (D-HI),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Schumer (D-NY),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Scott (R-SC),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Sessions (R-AL),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Shaheen (D-NH),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Shelby (R-AL),Nay,2:78,1
2,78,On Passage of the Bill H.R. 3370,Stabenow (D-MI),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Tester (D-MT),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Thune (R-SD),Nay,2:78,1
2,78,On Passage of the Bill H.R. 3370,Toomey (R-PA),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Udall (D-CO),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Udall (D-NM),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Vitter (R-LA),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Walsh (D-MT),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Warner (D-VA),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Warren (D-MA),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Whitehouse (D-RI),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Wicker (R-MS),Yea,2:78,2
2,78,On Passage of the Bill H.R. 3370,Wyden (D-OR),Yea,2:78,2
1,11,On Passage of the Bill H.R. 325,Alexander (R-TN),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Ayotte (R-NH),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Baldwin (D-WI),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Barrasso (R-WY),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Baucus (D-MT),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Begich (D-AK),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Bennet (D-CO),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Blumenthal (D-CT),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Blunt (R-MO),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Boozman (R-AR),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Boxer (D-CA),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Brown (D-OH),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Burr (R-NC),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Cantwell (D-WA),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Cardin (D-MD),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Carper (D-DE),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Casey (D-PA),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Chambliss (R-GA),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Coats (R-IN),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Coburn (R-OK),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Cochran (R-MS),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Collins (R-ME),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Coons (D-DE),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Corker (R-TN),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Cornyn (R-TX),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Crapo (R-ID),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Cruz (R-TX),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Donnelly (D-IN),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Durbin (D-IL),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Enzi (R-WY),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Feinstein (D-CA),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Fischer (R-NE),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Flake (R-AZ),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Franken (D-MN),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Gillibrand (D-NY),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Graham (R-SC),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Grassley (R-IA),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Hagan (D-NC),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Harkin (D-IA),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Hatch (R-UT),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Heinrich (D-NM),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Heitkamp (D-ND),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Heller (R-NV),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Hirono (D-HI),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Hoeven (R-ND),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Inhofe (R-OK),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Isakson (R-GA),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Johanns (R-NE),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Johnson (D-SD),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Johnson (R-WI),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Kaine (D-VA),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Kerry (D-MA),Not Voting,1:11,0
1,11,On Passage of the Bill H.R. 325,King (I-ME),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Kirk (R-IL),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Klobuchar (D-MN),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Landrieu (D-LA),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Lautenberg (D-NJ),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Leahy (D-VT),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Lee (R-UT),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Levin (D-MI),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Manchin (D-WV),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,McCain (R-AZ),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,McCaskill (D-MO),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,McConnell (R-KY),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Menendez (D-NJ),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Merkley (D-OR),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Mikulski (D-MD),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Moran (R-KS),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Murkowski (R-AK),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Murphy (D-CT),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Murray (D-WA),Not Voting,1:11,0
1,11,On Passage of the Bill H.R. 325,Nelson (D-FL),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Paul (R-KY),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Portman (R-OH),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Pryor (D-AR),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Reed (D-RI),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Reid (D-NV),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Risch (R-ID),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Roberts (R-KS),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Rockefeller (D-WV),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Rubio (R-FL),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Sanders (I-VT),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Schatz (D-HI),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Schumer (D-NY),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Scott (R-SC),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Sessions (R-AL),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Shaheen (D-NH),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Shelby (R-AL),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Stabenow (D-MI),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Tester (D-MT),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Thune (R-SD),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Toomey (R-PA),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Udall (D-CO),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Udall (D-NM),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Vitter (R-LA),Nay,1:11,1
1,11,On Passage of the Bill H.R. 325,Warner (D-VA),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Warren (D-MA),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Whitehouse (D-RI),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Wicker (R-MS),Yea,1:11,2
1,11,On Passage of the Bill H.R. 325,Wyden (D-OR),Yea,1:11,2
2,187,On Passage of the Bill H.R. 3230,Alexander (R-TN),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Ayotte (R-NH),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Baldwin (D-WI),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Barrasso (R-WY),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Begich (D-AK),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Bennet (D-CO),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Blumenthal (D-CT),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Blunt (R-MO),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Booker (D-NJ),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Boozman (R-AR),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Boxer (D-CA),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Brown (D-OH),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Burr (R-NC),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Cantwell (D-WA),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Cardin (D-MD),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Carper (D-DE),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Casey (D-PA),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Chambliss (R-GA),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Coats (R-IN),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Coburn (R-OK),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Cochran (R-MS),Not Voting,2:187,0
2,187,On Passage of the Bill H.R. 3230,Collins (R-ME),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Coons (D-DE),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Corker (R-TN),Nay,2:187,1
2,187,On Passage of the Bill H.R. 3230,Cornyn (R-TX),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Crapo (R-ID),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Cruz (R-TX),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Donnelly (D-IN),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Durbin (D-IL),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Enzi (R-WY),Yea,2:187,2
2,187,On Passage of the Bill H.R. 3230,Feinstein (D-CA),Yea,2:187,2
